cumulative_reward,cumulative_cost,reward_mean,reward_var,cost_mean,cost_var,terminal,timeout,trajectory_length,obs_mean_0,obs_mean_1,obs_mean_2,obs_mean_3,obs_mean_4,obs_mean_5,obs_mean_6,obs_mean_7,obs_mean_8,obs_mean_9,obs_mean_10,obs_mean_11,obs_mean_12,obs_mean_13,obs_mean_14,obs_mean_15,obs_mean_16,obs_mean_17,obs_mean_18,obs_mean_19,obs_mean_20,obs_mean_21,obs_mean_22,obs_mean_23,obs_mean_24,obs_mean_25,obs_mean_26,obs_mean_27,obs_mean_28,obs_mean_29,obs_mean_30,obs_mean_31,obs_mean_32,obs_mean_33,obs_mean_34,obs_mean_35,obs_mean_36,obs_mean_37,obs_mean_38,obs_mean_39,obs_mean_40,obs_mean_41,obs_mean_42,obs_mean_43,obs_mean_44,obs_mean_45,obs_mean_46,obs_mean_47,obs_mean_48,obs_mean_49,obs_mean_50,obs_mean_51,obs_mean_52,obs_mean_53,obs_mean_54,obs_mean_55,obs_mean_56,obs_mean_57,obs_mean_58,obs_mean_59,obs_var_0,obs_var_1,obs_var_2,obs_var_3,obs_var_4,obs_var_5,obs_var_6,obs_var_7,obs_var_8,obs_var_9,obs_var_10,obs_var_11,obs_var_12,obs_var_13,obs_var_14,obs_var_15,obs_var_16,obs_var_17,obs_var_18,obs_var_19,obs_var_20,obs_var_21,obs_var_22,obs_var_23,obs_var_24,obs_var_25,obs_var_26,obs_var_27,obs_var_28,obs_var_29,obs_var_30,obs_var_31,obs_var_32,obs_var_33,obs_var_34,obs_var_35,obs_var_36,obs_var_37,obs_var_38,obs_var_39,obs_var_40,obs_var_41,obs_var_42,obs_var_43,obs_var_44,obs_var_45,obs_var_46,obs_var_47,obs_var_48,obs_var_49,obs_var_50,obs_var_51,obs_var_52,obs_var_53,obs_var_54,obs_var_55,obs_var_56,obs_var_57,obs_var_58,obs_var_59,act_mean_0,act_mean_1,act_var_0,act_var_1,Cluster
1.5688146,0.0,0.0015688146,0.002145995,0.0,0.0,False,True,1000,-0.018456455,-0.077141032,9.8099718,0.060893439,0.0043240949,0.0,0.0,0.0,2.437252,-0.035535291,-0.024459628,0.0,0.074028164,0.041100208,0.021236084,0.020617729,0.021391198,0.019609133,0.014320975,0.011313986,0.008368127,0.0038475075,0.00209454,0.002019753,0.0018644875,0.0021734328,0.0025449435,0.045166794,0.072860867,0.067103036,0.08594913,0.096088432,0.11029546,0.11048066,0.096383475,0.079941161,0.08923395,0.08925122,0.082885563,0.078734398,0.085525542,0.086783916,0.075156972,0.069784269,0.035393335,0.041400477,0.02691563,0.019374559,0.019280944,0.019651217,0.020073008,0.022189392,0.028020579,0.029715287,0.024634628,0.023931125,0.021409225,0.016393771,0.017518247,0.020589782,6.7089367,18.908373,8.1854523e-10,0.15707929,0.055828303,0.0,0.0,0.0,1.0819447,0.12103145,0.12710752,0.0,0.046668388,0.014189274,0.0093678944,0.0090199104,0.0094940215,0.0089375312,0.0064452696,0.0054551954,0.0040407386,0.00093142042,0.00020081173,0.00019568388,0.00019872513,0.00025691983,0.00033749425,0.019834355,0.02273914,0.019156335,0.029744541,0.029011039,0.039210744,0.044458307,0.034059577,0.028131589,0.032917462,0.035490472,0.033001337,0.031260796,0.033866823,0.034550708,0.025945555,0.022451213,0.015682131,0.021102566,0.0087302271,0.007062986,0.0071072751,0.0073920442,0.007850701,0.0087610334,0.012774999,0.014416285,0.012355877,0.012792862,0.010776869,0.0074800416,0.0082054054,0.0096361144,0.01744497,0.8056715,0.34416446,0.11373143,1
13.369486,0.0,0.013369486,0.0073014507,0.0,0.0,False,True,1000,0.5275538,0.28877518,9.8099718,0.47690824,-0.21391521,0.0,0.0,0.0,1.6979576,-0.067789376,0.0074777161,0.0,0.32053515,0.13145363,0.059171721,0.041570175,0.038245223,0.03814213,0.033202078,0.025491647,0.02105091,0.020784082,0.021143926,0.021329181,0.021312706,0.033260472,0.06423194,0.26686245,0.25738236,0.31306025,0.31659317,0.33091334,0.3010684,0.28199118,0.2554329,0.21425585,0.19512172,0.21565165,0.24665339,0.26622736,0.29955918,0.32852194,0.28319216,0.25581193,0.0937507,0.05751938,0.053642984,0.044152789,0.044809658,0.053195033,0.043874912,0.049742259,0.096316338,0.13836826,0.1161003,0.072815433,0.057717428,0.059549041,0.068912126,0.099782288,5.432507,26.819407,8.1854523e-10,0.21118626,0.048976269,0.0,0.0,0.0,3.5988996,0.12909712,0.11625159,0.0,0.10976531,0.034748096,0.023306992,0.014926145,0.014606879,0.015583627,0.014048821,0.010268318,0.0082271593,0.0084087597,0.0085505536,0.0084163994,0.0084093688,0.011293276,0.020881424,0.076139368,0.043857876,0.049885936,0.054591756,0.053528879,0.064776815,0.066293016,0.066289604,0.069110699,0.073199585,0.077228189,0.081975028,0.088232383,0.083826758,0.088600218,0.06985753,0.058349993,0.036941089,0.019750129,0.020263068,0.016425634,0.016972654,0.023140237,0.018375497,0.020745419,0.042860337,0.06169096,0.049833011,0.038901046,0.03099479,0.031303942,0.033240091,0.039957721,0.34285328,0.55943584,0.36938557,0.39930996,0
8.29963,0.0,0.00829963,0.0062526795,0.0,0.0,False,True,1000,0.13513647,0.053007539,9.8099718,0.19268851,-0.064001583,0.0,0.0,0.0,2.2484329,-0.014654837,-0.044735305,0.0,0.18387361,0.11398659,0.035821624,0.029032186,0.02837915,0.018944655,0.013485836,0.016053783,0.017171994,0.0167238,0.014235082,0.01322796,0.011096104,0.0080653606,0.007628344,0.095657453,0.12645766,0.17116472,0.21269119,0.23483661,0.22438979,0.21000567,0.17079918,0.13220643,0.14625739,0.14954896,0.15891413,0.15794027,0.15358695,0.15466453,0.14185947,0.12690653,0.064964145,0.09897159,0.088054381,0.071618512,0.066624105,0.051496148,0.045521777,0.055613715,0.062544264,0.059047408,0.051246293,0.040335026,0.036196612,0.040415671,0.041556202,0.039209634,6.09897232,20.4960518,8.18545232e-10,0.257457018,0.0760427862,0.0,0.0,0.0,1.63921916,0.117217772,0.13056618,0.0,0.0979763791,0.0403660536,0.01534562,0.0122930231,0.0134740965,0.00724573759,0.00641324138,0.00849665981,0.00819718186,0.00756254047,0.00627354579,0.00563602755,0.00438164268,0.00166743726,0.00117845379,0.0340084434,0.0353697687,0.0543897487,0.07102523,0.0766361654,0.0735682249,0.074731119,0.0542434379,0.0457315892,0.0536983609,0.0560315549,0.0577143766,0.0600270405,0.0590903983,0.057470385,0.0479829125,0.0410110913,0.0209778976,0.0394221656,0.034936104,0.0272653252,0.0275874585,0.0155405365,0.0140850293,0.0185313188,0.0227030721,0.0213711113,0.0203842148,0.0146403937,0.013134608,0.0148848183,0.0153601952,0.0144156348,0.1586506,0.7447694,0.392896,0.1792853,3
10.367285,23.0,0.0103672845,0.006314847,0.023,0.022471001,False,True,1000,0.3685084,-0.1446095,9.8099718,0.3779017,-0.15793361,0.0,0.0,0.0,1.7106276,-0.0091027925,0.0011540696,0.0,0.28256986,0.11445625,0.043550361,0.040862951,0.040007312,0.03968136,0.036648344,0.0302807,0.025242882,0.023251252,0.023512941,0.026490539,0.027728908,0.029479776,0.040882178,0.21564005,0.37548849,0.4578118,0.4408119,0.36517245,0.3419376,0.28673628,0.20458396,0.21492873,0.29265907,0.30179515,0.26856598,0.27411723,0.31161383,0.34858772,0.34360936,0.35225537,0.027583832,0.013516178,0.0049627046,0.0064917263,0.00887278,0.012963249,0.016943697,0.040819004,0.066008836,0.045144465,0.023765197,0.022973159,0.022429323,0.024417138,0.024121316,0.028362704,5.72478533,27.7556076,8.18545232e-10,0.242330685,0.0588571467,0.0,0.0,0.0,3.48992872,0.113934897,0.135980949,0.0,0.113075152,0.0308702607,0.0175119899,0.0168317705,0.0166252013,0.0168487914,0.0156059116,0.0118272677,0.00917754415,0.00837783888,0.00838713534,0.00944734178,0.00980195869,0.0088475896,0.0118686827,0.0723310485,0.0866563469,0.0828551278,0.0825899094,0.0898958296,0.0920975655,0.0908041447,0.0755809993,0.0774169266,0.100345641,0.107001044,0.0935299993,0.0921964049,0.0934533626,0.0966177061,0.0849787444,0.0727526769,0.00792451482,0.00262153847,0.000932472292,0.00111509999,0.00148647977,0.00286819553,0.00554374512,0.0147756459,0.0375521407,0.0199392121,0.00869865064,0.0091829244,0.0105253849,0.0107429083,0.00980725978,0.0124998465,0.25924543,0.5729113,0.34338447,0.3774591,3
1.4039321,0.0,0.0014039321,0.0021129122,0.0,0.0,False,True,1000,0.088573478,0.0070875813,9.8099718,0.070124112,-0.019357841,0.0,0.0,0.0,2.2825656,-0.057666905,-0.04724282,0.0,0.097686626,0.046459593,0.020136895,0.018933142,0.019395564,0.019991791,0.02092154,0.021931209,0.022147471,0.021593779,0.020991869,0.02107705,0.019930739,0.015145344,0.023446852,0.079525627,0.17619376,0.17687607,0.17615609,0.16562319,0.13870318,0.11497267,0.11031939,0.11086903,0.11522551,0.11717462,0.11972354,0.12239704,0.1278245,0.1691093,0.18793246,0.17905356,0.045300953,0.041431732,0.020092431,0.014852734,0.015516016,0.017243024,0.018504826,0.018848505,0.016643612,0.013668932,0.013443473,0.014019323,0.016294869,0.025478214,0.027658997,0.027912717,6.73267889,15.3498182,8.18545232e-10,0.136051208,0.0668416917,0.0,0.0,0.0,1.97077882,0.120637164,0.123805486,0.0,0.0548861772,0.0174137782,0.00882927794,0.00870731752,0.00897196867,0.0091165835,0.00922696758,0.00949672237,0.00934890658,0.00904401578,0.00879643019,0.00885999389,0.00865365937,0.00529630668,0.00723453937,0.0358575583,0.0532291606,0.0566231795,0.0590925403,0.0558406115,0.0467923731,0.0442549512,0.0438907743,0.0441708267,0.0487922654,0.0493299067,0.0511301979,0.0482765995,0.0476439632,0.0587805472,0.0669247285,0.0574189723,0.0116876913,0.0113292327,0.00394424656,0.00348376017,0.00391845731,0.00467846775,0.00547294132,0.00591658521,0.00542232487,0.00420150394,0.0043817847,0.00458610849,0.0049211639,0.00813557021,0.00847722869,0.00755314576,0.00234622,0.75324774,0.33699882,0.21408947,1
3.1524224,0.0,0.0031524224,0.0031596378,0.0,0.0,False,True,1000,0.25742957,0.038694452,9.8099718,0.13044597,-0.081568293,0.0,0.0,0.0,2.4766178,-0.032881573,-0.0028927587,0.0,0.083168097,0.10642969,0.081550397,0.032649029,0.029716883,0.029521048,0.029008249,0.02897593,0.027128039,0.019859053,0.010999883,0.0062665488,0.0046065073,0.002559751,0.0070111356,0.046928212,0.22400455,0.21941854,0.2046743,0.22741371,0.2426403,0.22799203,0.21361452,0.20473365,0.20254512,0.20817326,0.20188279,0.19772467,0.20130137,0.2152908,0.20757505,0.20652626,0.043350432,0.045120392,0.044683039,0.042980973,0.043784644,0.043622315,0.044176698,0.04517404,0.045165025,0.043830767,0.043504871,0.044033751,0.048117749,0.065800019,0.070379332,0.052599516,6.2228651,13.9471617,8.18545232e-10,0.205270737,0.111300282,0.0,0.0,0.0,1.15816283,0.128426537,0.120483905,0.0,0.0430801176,0.0692233294,0.0474302731,0.0174267162,0.0147711784,0.0148019884,0.0148510551,0.0146493632,0.0141821606,0.0103857229,0.0050004595,0.00195458694,0.00133561832,0.000541326182,0.00133045414,0.0238996241,0.0744742304,0.0708824098,0.0685293823,0.0750638768,0.082411103,0.0793312564,0.0762585104,0.0734985471,0.0731795207,0.0783105195,0.0777105615,0.0747341588,0.0749224946,0.0798451528,0.0715195164,0.068978101,0.0134330429,0.0147517286,0.0143234339,0.0133522768,0.0139447618,0.014555404,0.015424489,0.0161932018,0.016377693,0.0159870666,0.0152362296,0.0153114591,0.0177565143,0.0240609683,0.0257368013,0.0151049262,0.12934332,0.8216228,0.36125606,0.12069917,3
15.821902,13.0,0.015821902,0.008238512,0.013,0.012831002,False,True,1000,0.500166714,0.479885489,9.80997181,0.545585573,-0.227130041,0.0,0.0,0.0,1.6480999,-0.00126244267,0.047813803,0.0,0.277554423,0.140371025,0.0629226789,0.0503781773,0.0444448367,0.0423699319,0.0390165709,0.0321957059,0.0249280557,0.0224698577,0.0196674522,0.0172682498,0.0214519519,0.0368628949,0.0993297622,0.247400045,0.296263754,0.303219795,0.258549929,0.273966104,0.34114641,0.34515658,0.26352948,0.223926872,0.222444251,0.242290974,0.26942268,0.289349854,0.308330238,0.319716901,0.275074571,0.255269945,0.0907001495,0.0930380598,0.0743473992,0.0691894367,0.0417573564,0.0327887498,0.0331822261,0.0428901836,0.0553500727,0.0642360598,0.104437113,0.115528114,0.0759124383,0.0544192158,0.0487906188,0.0523875766,4.83085299,30.7497692,8.18545232e-10,0.256287068,0.0745714381,0.0,0.0,0.0,3.42566895,0.110687517,0.137024745,0.0,0.0943499431,0.0414456278,0.0258705672,0.0230771955,0.0212665014,0.0213586316,0.0203415174,0.0174889807,0.013336597,0.012182232,0.0107104285,0.00984620489,0.0118222302,0.0206969585,0.038464494,0.0742588714,0.0562966615,0.0573330373,0.053954605,0.0607968383,0.0694523901,0.0640768483,0.0534998551,0.0667868555,0.0721397325,0.0774158016,0.0772938281,0.0820990726,0.0796593353,0.0761592761,0.062237639,0.0520244762,0.0344784521,0.0367039144,0.022556819,0.0244299285,0.0134296184,0.0127868876,0.0133014768,0.017486034,0.0276896618,0.0255210083,0.0432225913,0.0480522625,0.0340096168,0.0242928118,0.0226663575,0.0230019148,0.3748973,0.54119027,0.36380765,0.38255993,0
5.0068913,0.0,0.005006891,0.0021172839,0.0,0.0,False,True,1000,0.0059440574,-0.13305049,9.8099718,0.10045198,0.024385847,0.0,0.0,0.0,2.1966829,0.010658261,-0.065819748,0.0,0.11967182,0.05694405,0.046039451,0.04267095,0.040026035,0.040170379,0.040972851,0.04451159,0.043168534,0.0365672,0.034732748,0.034939185,0.035628218,0.040371101,0.079713099,0.14377837,0.17087051,0.18211327,0.15369911,0.12438457,0.11908202,0.13222803,0.15570986,0.14737549,0.13529843,0.15997098,0.1587528,0.14324835,0.16110031,0.18228808,0.18170458,0.14623921,0.075852148,0.076791197,0.060151346,0.048469044,0.04821771,0.04477663,0.042055927,0.041453212,0.043928329,0.053871106,0.053833894,0.045663439,0.048431918,0.060627256,0.083735391,0.084554762,6.64350224,16.6058846,8.18545232e-10,0.16942516,0.0587980375,0.0,0.0,0.0,2.36369705,0.120081946,0.125472248,0.0,0.0513751693,0.0181896798,0.0162250064,0.0144388136,0.0132492837,0.0134735238,0.0132732997,0.0137736034,0.013387071,0.0112077016,0.0110443374,0.0113404319,0.0113352854,0.0127909333,0.0247233082,0.0528205931,0.0569869578,0.0577019192,0.0499886945,0.0435256138,0.0449255891,0.0479805432,0.0603590384,0.0523783378,0.043951124,0.0569548085,0.0569567643,0.0465759002,0.0563618317,0.0670037642,0.0595315285,0.0435746573,0.0223786607,0.0239262599,0.017564144,0.0163148139,0.0167418588,0.0156565011,0.0147447065,0.0143438522,0.0147270029,0.0205259509,0.0221832301,0.0173619073,0.0203696024,0.0275616329,0.0430912152,0.0384597033,0.04015939,0.7243948,0.30729595,0.2566889,3
13.37955,0.0,0.01337955,0.00615969,0.0,0.0,False,True,1000,0.21455036,0.14935672,9.809972,0.34094095,-0.04804014,0.0,0.0,0.0,1.5193245,-0.0687894,-0.07873122,0.0,0.29814264,0.10663089,0.05581586,0.04807402,0.0427322,0.0388079,0.0376023,0.03826022,0.03552113,0.02849689,0.02396297,0.01930233,0.01948841,0.02465983,0.09231688,0.30135024,0.203909,0.18338045,0.18108395,0.18885142,0.16281681,0.13312112,0.1138101,0.09259559,0.11462117,0.18255758,0.25218284,0.27196234,0.3004563,0.31508976,0.3048711,0.24890877,0.04248695,0.05107895,0.05586802,0.03748832,0.02013,0.01727747,0.01660619,0.01692024,0.06414122,0.11009493,0.09452321,0.06702758,0.04900201,0.0420169,0.04373211,0.04458538,5.60534334,20.9838924,8.18545232e-10,0.270896703,0.0936655626,0.0,0.0,0.0,4.41619349,0.109986059,0.129083365,0.0,0.104864508,0.0359671824,0.0239828676,0.021965567,0.0191571675,0.0172760356,0.0161983594,0.0162105076,0.0149856405,0.0121130105,0.0100968508,0.00802947674,0.00817236491,0.00920967199,0.0364030376,0.0938316286,0.0632790774,0.059090741,0.0674303994,0.0721423253,0.0608002655,0.0530125387,0.0479225777,0.0366654694,0.042053964,0.0688040331,0.0786498934,0.0744016692,0.0827346295,0.0868247971,0.0777886212,0.0542375594,0.0130315796,0.0145091927,0.0180165526,0.012391909,0.00569016486,0.00508231483,0.00454356568,0.00430020597,0.0212125536,0.0412143506,0.0269427709,0.0217644386,0.0178177301,0.017393712,0.016691668,0.0155690955,0.20901695,0.5021704,0.37739152,0.49050918,3
23.570696,0.0,0.023570696,0.013248284,0.0,0.0,False,True,1000,0.563894749,0.716733992,9.80997181,0.689932287,-0.302511543,0.0,0.0,0.0,1.45563948,-0.0853759795,-0.015719926,0.0,0.438698918,0.151921228,0.0757666528,0.0612533018,0.0522459447,0.0439867936,0.0300837662,0.0169506576,0.0106133465,0.0102905976,0.0102980463,0.00673983106,0.00269958563,8.32320075e-05,0.0410637967,0.370244563,0.33542785,0.347543836,0.328955829,0.33744362,0.338894188,0.39957568,0.354424089,0.272804111,0.239887446,0.314555287,0.33489719,0.306323051,0.309216589,0.357402593,0.373986632,0.326800406,0.0678214952,0.118129626,0.136785001,0.139022157,0.148990527,0.102127261,0.0719377846,0.0751357824,0.0722915456,0.0748858675,0.0705281124,0.0647427291,0.0700770169,0.0947531238,0.0999627486,0.0695976019,4.2558856,34.491951,8.18545232e-10,0.196525425,0.0726607591,0.0,0.0,0.0,3.93790722,0.116710976,0.125752881,0.0,0.111440495,0.0417252891,0.0307726488,0.0249815937,0.0234256685,0.0208672862,0.0140448874,0.00687434943,0.0044105025,0.00465233671,0.00540682999,0.00362002617,0.00132610626,6.92064077e-06,0.0108905416,0.0980259851,0.044285655,0.0448480472,0.0394508429,0.0356761031,0.0366279706,0.0526045412,0.0546495393,0.0764409155,0.0739558414,0.0846516043,0.0898087248,0.0872300789,0.0851759464,0.0749073625,0.0577510409,0.0436421484,0.0300002228,0.0557453074,0.0598864257,0.0636118352,0.0747376606,0.0494489521,0.0375964865,0.043186076,0.0378432274,0.0479928404,0.0413945317,0.0406289175,0.0405125134,0.0534940958,0.0616716854,0.035163831,0.470336,0.47828862,0.38970786,0.4399783,2
8.982277,0.0,0.008982277,0.005189864,0.0,0.0,False,True,1000,0.0236432347,0.083221741,9.80997181,0.17063269,-0.00190991978,0.0,0.0,0.0,2.03146148,0.0257878937,-0.0354266353,0.0,0.20876433,0.104963653,0.0588204898,0.0532725155,0.0516181141,0.0515853316,0.051872272,0.050990995,0.0455057435,0.0380266458,0.0344522111,0.0338988677,0.0329445675,0.0387877561,0.0795667097,0.192018658,0.153358176,0.15964365,0.127317011,0.101614848,0.0996977836,0.126120046,0.137578055,0.13057521,0.134173498,0.14350228,0.152032062,0.142997339,0.154964834,0.203049377,0.191838354,0.160558209,0.12655285,0.106942534,0.10098204,0.116712689,0.122553512,0.0890527219,0.0632538423,0.0612486601,0.0669029951,0.063890174,0.0913030803,0.123486578,0.094906643,0.0646139011,0.0613361448,0.101843849,6.3405108,17.756262,8.1854523e-10,0.2136618,0.076872282,0.0,0.0,0.0,2.9101737,0.13322058,0.11485924,0.0,0.091973059,0.038968593,0.025882827,0.023228135,0.022010721,0.021993646,0.021981461,0.020791309,0.017818669,0.014174891,0.012628491,0.012463475,0.012614381,0.015129438,0.028172951,0.074766114,0.049837701,0.0568741,0.043573108,0.035099622,0.034293618,0.04963379,0.054087166,0.048443601,0.051048324,0.057057425,0.055301629,0.05248734,0.054676816,0.076582454,0.064323142,0.048607223,0.065362908,0.056318823,0.047684144,0.056836635,0.063560255,0.050573051,0.034317616,0.034168426,0.03699664,0.034728561,0.042033717,0.06688536,0.045758031,0.036403049,0.033389281,0.055791363,0.0632,0.66819596,0.36820045,0.322673,0
9.754784,6.0,0.0097547835,0.004149196,0.006,0.0059640007,False,True,1000,0.0262218192,-0.136890307,9.80997181,0.191112086,-0.00196887832,0.0,0.0,0.0,2.04486489,-0.0176398195,0.0243931357,0.0,0.160217375,0.0689984411,0.0501367524,0.0463404544,0.0411582999,0.0409309939,0.0435271673,0.0424061678,0.0413360931,0.0412730835,0.0398530476,0.0389969051,0.0374391265,0.0365017578,0.0865375102,0.184757739,0.138741761,0.143789306,0.14224422,0.144448593,0.162081674,0.156017318,0.149261653,0.128752738,0.107175268,0.100940205,0.100530788,0.126761943,0.146139041,0.162059367,0.156132877,0.150252178,0.0655414462,0.0768329054,0.0661301315,0.0663007349,0.0772758499,0.0763825104,0.0559032448,0.0385815576,0.0382453129,0.0375905149,0.0368180834,0.0512979366,0.0774203464,0.068694368,0.0429816619,0.0446355715,6.04084682,15.5578022,8.18545232e-10,0.252149135,0.0895232484,0.0,0.0,0.0,2.944947,0.126529112,0.1225648,0.0,0.0685376674,0.0225269478,0.0212312024,0.019078305,0.0165869631,0.0166285485,0.0176207647,0.0165257286,0.0161919948,0.0158876795,0.0147794038,0.0144082056,0.0137524614,0.0113449376,0.027426539,0.0706140697,0.0418415144,0.0487566218,0.0476278029,0.049838461,0.0568312593,0.0597729348,0.0615311824,0.0486274399,0.0412482396,0.0402382277,0.0373689346,0.044171419,0.0496256687,0.0577300154,0.0554401502,0.0480970219,0.0197288506,0.0241664983,0.0228254236,0.0246717855,0.0291321594,0.0298405141,0.0196985546,0.0143386945,0.0141348029,0.0135532888,0.0130555546,0.0157916434,0.0274125375,0.0217571463,0.0139343711,0.0135297049,0.06566735,0.676028,0.3287057,0.32059842,3
3.0562766,27.0,0.0030562766,0.0021717292,0.027,0.026271002,False,True,1000,0.20395483,0.12156175,9.809972,0.18990569,-0.05953723,0.0,0.0,0.0,1.6769202,-0.08480398,-0.05449283,0.0,0.14729707,0.04395308,0.0249158,0.0256867,0.02510803,0.02280595,0.02166369,0.0206287,0.01845709,0.01795263,0.01767652,0.01542399,0.01367558,0.01973089,0.07811096,0.18072271,0.33526745,0.3486854,0.25102606,0.22421513,0.25516963,0.21749103,0.18000546,0.16975679,0.17769575,0.23552364,0.24307258,0.190288,0.21191964,0.30568814,0.2948251,0.2996013,0.06977801,0.09344301,0.11443895,0.14645095,0.12348698,0.05990757,0.04564304,0.04945133,0.0530366,0.05245203,0.0501384,0.05033919,0.06619217,0.09267874,0.08089014,0.05888159,6.68759251,18.7443619,8.18545232e-10,0.17451486,0.0366237722,0.0,0.0,0.0,4.02836847,0.113618836,0.126220122,0.0,0.0494151786,0.0125237592,0.00649115909,0.00670472579,0.00682101585,0.00632087374,0.00630348362,0.00626590755,0.00528395642,0.00526815373,0.00510054734,0.00428815605,0.00301272538,0.00476352591,0.0171883423,0.0540525429,0.0827650428,0.0844361484,0.0746302158,0.0692612976,0.0765692815,0.0650783628,0.0646287203,0.0675546229,0.0655223727,0.0769665465,0.0790196583,0.0606929883,0.0666085482,0.0838587061,0.0812073275,0.0793898776,0.0354658552,0.0407944433,0.0423056222,0.063868396,0.0598087981,0.0306276903,0.0255116411,0.0273544285,0.0292841438,0.0287342519,0.0273518562,0.027087491,0.0330051705,0.0464292951,0.0373967178,0.030264955,0.1385765,0.55430615,0.3315816,0.4458805,3
2.827253,0.0,0.0028272532,0.002164601,0.0,0.0,False,True,1000,-0.0775203034,-0.0483451448,9.80997181,0.0995675996,0.0309926327,0.0,0.0,0.0,2.29889083,0.0109073529,0.0174196064,0.0,0.0878615081,0.0253541246,0.0089630736,0.0057460987,0.00134230382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00219470612,0.0692613572,0.0565900914,0.101451688,0.108568512,0.111438222,0.117891274,0.104144625,0.0727175474,0.0560447127,0.0438474603,0.0530100279,0.0529027171,0.0522476546,0.0545956269,0.0641803443,0.061888054,0.0519298241,0.0796014071,0.111592807,0.104589887,0.0823910907,0.0532034189,0.036602065,0.0346798077,0.0329313986,0.035455212,0.0380694345,0.0377264693,0.0379463173,0.0394015908,0.0420441702,0.0441230834,0.0472036488,6.45979786,18.2679672,8.18545232e-10,0.221658587,0.0489034764,0.0,0.0,0.0,1.68759441,0.11690519,0.132672414,0.0,0.0493777543,0.00797401834,0.00357741513,0.00241629756,0.000302455999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166017373,0.0320032872,0.0147831533,0.0425227918,0.0425724983,0.0388444066,0.0473636314,0.0417550839,0.0320232697,0.021685442,0.0149157075,0.0232817102,0.0236812942,0.0207956098,0.0218183212,0.0286435746,0.027325958,0.0177699178,0.0275543742,0.0428146087,0.0401491784,0.0363051258,0.0206089672,0.0124312276,0.0121444594,0.0113391383,0.0120207202,0.0127284033,0.0125031695,0.0122726392,0.0129857808,0.0138666183,0.0147570912,0.0153104877,0.02128848,0.7584663,0.33857667,0.18659876,1
19.893688,0.0,0.01989369,0.011259554,0.0,0.0,False,True,1000,0.4691419,0.73327595,9.809972,0.5930766,-0.25138354,0.0,0.0,0.0,1.6206554,0.0122143,0.03079879,0.0,0.4094047,0.18616132,0.07880878,0.0535577,0.03989013,0.03716396,0.03431714,0.02923094,0.02211026,0.02124279,0.02385462,0.02391572,0.02216242,0.02144752,0.03506619,0.2928944,0.28566328,0.29406068,0.31563944,0.3188329,0.3174209,0.31910467,0.28714612,0.24990943,0.27844623,0.3026703,0.28464505,0.25092638,0.27138463,0.31124422,0.29920647,0.29305243,0.16723843,0.23649023,0.26088798,0.18315098,0.123889,0.09251937,0.04694835,0.02757904,0.02408974,0.02001867,0.0190746,0.01935777,0.0190014,0.01848711,0.03570383,0.09923014,4.91483831,29.9929428,8.18545232e-10,0.222002164,0.0506837554,0.0,0.0,0.0,3.61959815,0.114174947,0.134727314,0.0,0.115231164,0.0519517511,0.0345950201,0.0233580209,0.0175233167,0.0169221312,0.0158446711,0.014932503,0.0120356912,0.012427913,0.0146331796,0.0141650951,0.0130194221,0.0119518228,0.0118187945,0.0825571492,0.0629397333,0.0607345738,0.0615174025,0.0629452094,0.071724005,0.0860438198,0.0774705186,0.0773934424,0.0950737894,0.106637485,0.101977639,0.0932236016,0.0955381542,0.102093473,0.088348031,0.0722162127,0.0702324808,0.0891644731,0.0958545059,0.0715691224,0.0629837513,0.0502658077,0.0242408495,0.0127632078,0.0121400421,0.0105417324,0.0107674198,0.0107637076,0.0104559911,0.0100288382,0.0144682908,0.0598689169,0.42020693,0.5305182,0.36241615,0.40845826,2
